,y_test,mean_predict,predicted_uncertainty
812,170000.0,202541.97,5149.9414
813,285500.0,183215.86,7234.3306
814,145500.0,144126.84,6943.599
815,119600.0,132519.06,7631.337
816,111300.0,131007.625,16087.131
817,268300.0,212692.34,5158.2593
818,65500.0,97329.875,9646.835
819,76600.0,89200.6,10981.91
820,122800.0,133880.8,5060.8237
821,153300.0,125873.21,21253.72
822,302100.0,261716.92,11855.877
823,367800.0,306392.4,19497.352
824,164400.0,192174.53,8530.05
825,125000.0,163710.77,8625.815
826,184500.0,156352.45,4427.545
827,152400.0,222746.66,5844.137
828,139900.0,165610.34,11029.099
829,181300.0,241392.55,9211.965
830,209100.0,231928.53,10102.664
831,73500.0,100124.64,9998.843
832,42100.0,81358.86,13843.607
833,139300.0,127874.73,11670.196
834,129300.0,177270.47,9518.581
835,113900.0,105697.8,6750.929
836,80400.0,83864.57,13729.983
837,297200.0,320667.8,26670.98
838,101500.0,121666.836,12801.482
839,72000.0,142912.89,10197.712
840,126900.0,164598.86,16829.414
841,57500.0,88674.75,13319.722
842,272600.0,243095.58,9890.716
843,49500.0,98904.37,8234.459
844,178600.0,232127.0,13810.422
845,287800.0,305831.84,10913.737
846,252300.0,228871.38,13457.835
847,109100.0,113463.17,10226.304
848,376800.0,230019.3,5996.27
849,101600.0,141929.33,13566.533
850,81700.0,108693.71,7074.2275
851,50600.0,84607.48,12372.164
852,446800.0,280337.3,13406.011
853,142500.0,132226.97,10123.142
854,303100.0,237592.7,12524.119
855,136000.0,235090.84,6846.2803
856,206400.0,153147.58,5540.041
857,94600.0,116413.98,8007.622
858,229700.0,221233.84,7767.2544
859,267500.0,237267.95,6453.3335
860,223200.0,303327.44,13191.516
861,55000.0,194118.78,12610.371
862,165300.0,169114.25,6830.0645
863,216100.0,137642.48,5081.833
864,118300.0,176850.25,6780.6045
865,303100.0,244514.08,11968.978
866,134800.0,168841.9,9844.819
867,180000.0,174224.61,7170.215
868,160200.0,176973.58,6469.399
869,46300.0,101067.88,11224.498
870,194500.0,155746.16,5536.825
871,77500.0,114734.56,7785.994
872,158000.0,219162.55,7925.3687
873,256700.0,211139.12,7467.9424
874,500001.0,340992.6,31555.068
875,215900.0,291070.06,11041.874
876,394400.0,314027.84,23871.807
877,111200.0,95340.04,10896.006
878,268500.0,263086.56,14840.683
879,220600.0,153382.56,5488.5127
880,146500.0,194058.0,6399.2754
881,60400.0,94966.55,14544.692
882,96200.0,100410.73,9177.571
883,286500.0,218942.66,11867.838
884,273000.0,206388.25,9970.665
885,170000.0,102423.63,9114.9
886,146000.0,177897.66,10269.823
887,174400.0,191611.84,5315.568
888,155600.0,182239.34,9308.607
889,113500.0,153462.03,18342.193
890,500001.0,469488.16,29787.457
891,109100.0,140017.08,15487.552
892,195100.0,187827.14,5839.5913
893,148200.0,208446.78,13417.605
894,215300.0,210345.83,5617.383
895,269400.0,239463.3,13927.239
896,212200.0,207436.34,8278.011
897,500001.0,355807.44,20544.578
898,213800.0,208005.25,8222.347
899,112500.0,130561.86,20677.812
900,231800.0,264210.7,9424.802
901,166000.0,185406.2,6612.3755
902,177500.0,154192.6,7434.5586
903,146700.0,194237.33,6187.495
904,44400.0,76015.26,23880.762
905,121400.0,154072.17,5576.4277
906,276200.0,236363.88,8285.14
907,240600.0,222049.6,16114.649
908,78300.0,94222.83,12598.676
909,225200.0,237837.97,7029.295
910,298400.0,251226.03,14007.289
911,368700.0,357684.0,10516.107
912,225000.0,193522.53,10524.02
913,114900.0,120328.25,5552.2373
914,181100.0,212373.88,9034.367
915,500001.0,303396.3,23018.873
916,197000.0,199330.62,5755.5986
917,139700.0,143535.52,6722.3296
918,164700.0,190740.1,7675.3076
919,135700.0,97357.375,12178.509
920,213000.0,129034.65,7752.8423
921,62000.0,87704.664,11907.01
922,92600.0,121224.19,8415.678
923,162000.0,177987.05,6438.3726
924,339500.0,348997.34,16775.973
925,225000.0,166377.55,9572.827
926,156400.0,242208.22,10385.382
927,208800.0,208542.62,5907.219
928,100000.0,139468.58,15886.983
929,500001.0,403383.25,27266.932
930,500001.0,388711.06,33494.887
931,122100.0,102712.6,8674.318
932,239500.0,186778.75,7635.137
933,269300.0,220122.62,3854.586
934,268800.0,264896.8,20966.729
935,131000.0,196467.22,12192.699
936,268400.0,243374.7,19602.545
937,292600.0,262725.47,16486.705
938,316300.0,261058.53,21430.426
939,225000.0,228139.78,12912.879
940,361700.0,209180.62,7142.0957
941,200000.0,202178.16,7449.1357
942,76000.0,96791.016,12161.379
943,186500.0,227803.16,6003.018
944,392200.0,399932.7,23012.03
945,347700.0,330650.5,25255.97
946,85400.0,143827.84,13492.612
947,87200.0,122031.2,20886.5
948,86300.0,122874.8,19628.29
949,191600.0,236238.84,8420.28
950,220900.0,242969.5,8206.038
951,72000.0,104608.95,7428.6416
952,79700.0,102917.3,8019.971
953,204700.0,185030.28,5773.197
954,267200.0,254167.0,6970.3096
955,133300.0,162674.19,6266.1543
956,175000.0,168866.34,7197.8115
957,78700.0,116354.79,9465.313
958,282500.0,315009.2,17081.676
959,111400.0,102980.63,7749.52
960,138000.0,192751.08,7720.8843
961,241300.0,302264.72,20368.979
962,232000.0,247551.7,17530.596
963,93000.0,107952.9,12337.419
964,59600.0,94428.13,9827.024
965,172000.0,168632.1,8300.792
966,500001.0,394243.5,28815.88
967,137000.0,180264.78,7795.987
968,122900.0,115417.64,6912.4185
969,332100.0,234230.95,18626.48
970,85800.0,93060.11,10162.37
971,73600.0,113274.8,9609.82
972,182100.0,211330.62,7843.597
973,226800.0,239029.95,9505.847
974,193800.0,225150.88,4432.0625
975,181900.0,207141.3,5878.824
976,129200.0,94225.78,11157.113
977,150500.0,166643.0,9807.072
978,208300.0,174204.67,6877.878
979,161700.0,253086.66,10283.67
980,89100.0,169837.45,10729.334
981,123700.0,161052.38,8811.487
982,208800.0,218853.05,8171.278
983,500001.0,250579.75,32339.98
984,252800.0,290984.5,10597.896
985,447300.0,389441.0,26044.61
986,272400.0,200277.62,5658.7437
987,159100.0,237996.08,10454.394
988,170100.0,169482.78,8141.4487
989,200800.0,226024.55,8071.8667
990,132500.0,159895.84,10805.631
991,114200.0,125508.0,9511.709
992,270100.0,330620.2,13971.914
993,332800.0,299134.8,17714.227
994,86400.0,120820.52,15541.094
995,97300.0,169774.45,7111.8257
996,49000.0,83473.35,14023.916
997,59300.0,95238.2,12581.491
998,121500.0,159742.75,5034.6025
999,405100.0,237030.4,19532.54
1000,95500.0,103718.875,9233.066
1001,154500.0,239005.42,13830.203
1002,290400.0,306617.06,11321.542
1003,229200.0,223816.45,6544.6924
1004,202400.0,193510.47,4796.05
1005,500001.0,415068.6,29112.184
1006,93800.0,96635.72,12098.236
1007,327300.0,274781.97,9540.878
1008,264900.0,307659.5,11922.812
1009,172000.0,200883.38,8380.502
1010,200000.0,87620.54,11999.755
1011,355300.0,328552.1,12836.375
1012,500001.0,299043.06,38890.695
1013,383700.0,328199.84,24813.326
1014,335000.0,285087.2,11458.543
1015,426000.0,440438.5,19413.008
1016,441400.0,393246.47,16054.6045
1017,129200.0,131761.0,8789.171
1018,251800.0,247184.3,9467.26
1019,103900.0,105593.55,11012.694
1020,82500.0,113152.46,10179.908
1021,245000.0,222272.95,6321.049
1022,318000.0,235332.97,10809.066
1023,79000.0,114694.39,8304.064
1024,362100.0,315793.53,21634.217
1025,144600.0,155746.05,8359.821
1026,89900.0,112430.71,10439.949
1027,113800.0,152509.9,19420.377
1028,72800.0,100439.11,13183.989
1029,268800.0,311186.34,30602.557
1030,253800.0,285620.75,17633.299
1031,278900.0,223491.17,11346.312
1032,123700.0,169070.47,8067.693
1033,79200.0,132531.06,8581.699
1034,266700.0,306452.06,8928.1
1035,81300.0,92212.11,14329.4795
1036,221700.0,215891.97,6397.742
1037,444000.0,405755.7,24196.846
1038,235000.0,235475.2,9032.26
1039,162500.0,184214.89,7823.3125
1040,292900.0,243864.75,16865.262
1041,261500.0,252159.75,14126.268
1042,320200.0,326628.75,14553.62
1043,325000.0,239567.92,14761.677
1044,186900.0,207216.25,6665.969
1045,162500.0,97062.35,12348.259
1046,198200.0,209700.4,8732.051
1047,179200.0,184081.7,9064.598
1048,52300.0,85017.875,11884.285
1049,85400.0,115742.05,10053.276
1050,218800.0,211152.45,11130.896
1051,500001.0,306078.2,8294.973
1052,191900.0,162219.7,6958.0576
1053,137500.0,121681.6,8148.42
1054,355000.0,271852.7,32616.383
1055,229300.0,201434.38,10149.166
1056,219600.0,157918.81,8325.863
1057,75200.0,97964.7,11900.762
1058,500001.0,434004.1,17939.89
1059,76200.0,109049.516,11573.039
1060,500001.0,200214.33,11302.078
1061,500001.0,436478.9,17177.607
1062,161800.0,137847.84,12985.45
1063,477300.0,300032.2,33051.906
1064,220600.0,303915.72,12928.704
1065,231200.0,296786.8,15737.958
1066,72500.0,154169.6,14348.981
1067,143800.0,133968.31,6297.968
1068,181100.0,231692.42,7392.358
1069,181800.0,201553.19,6064.674
1070,97200.0,118820.39,9375.848
1071,243600.0,234181.8,8514.762
1072,212500.0,255102.75,10372.838
1073,259200.0,193827.34,6916.1353
1074,500001.0,377122.06,32088.775
1075,242600.0,249230.16,5687.9854
1076,59700.0,95992.234,12237.895
1077,484700.0,374942.6,18742.17
1078,90600.0,82726.69,15446.074
1079,292200.0,270267.38,7025.864
1080,157700.0,205933.47,6480.823
1081,255100.0,293184.06,12866.247
1082,500001.0,404019.3,26310.96
1083,384700.0,265342.6,17829.455
1084,374300.0,249031.9,23556.916
1085,98400.0,127779.06,8621.211
1086,297200.0,274872.4,12847.813
1087,225600.0,244822.0,5581.399
1088,248000.0,211554.34,5763.431
1089,353600.0,316702.84,13387.471
1090,183600.0,282509.44,12932.045
1091,58600.0,87843.33,14740.513
1092,249400.0,188422.22,5651.249
1093,207800.0,247132.34,10860.243
1094,433800.0,447571.0,24416.871
1095,362100.0,297453.34,19311.07
1096,93600.0,151472.38,10263.78
1097,165400.0,208842.88,10284.14
1098,261600.0,212878.08,4620.789
1099,313800.0,286184.2,10993.757
1100,60700.0,76612.64,17274.031
1101,468800.0,281186.34,24413.975
1102,102300.0,181480.2,5839.3022
1103,500001.0,411933.56,25066.473
1104,328500.0,266949.7,23197.604
1105,122900.0,159862.53,7558.169
1106,196100.0,195859.08,6730.5625
1107,99300.0,137564.12,6578.6606
1108,120400.0,169496.72,11525.177
1109,98300.0,119274.625,6874.0146
1110,93400.0,130737.55,14897.169
1111,50900.0,80238.92,14312.157
1112,204600.0,207582.7,3081.6858
1113,262800.0,238493.5,9327.82
1114,190000.0,317407.34,15583.469
1115,90800.0,151342.28,7391.076
1116,500001.0,392059.7,26339.87
1117,169400.0,205595.61,6249.889
1118,170500.0,177008.66,6805.3115
1119,82500.0,109215.96,9358.095
1120,142200.0,155679.97,8455.335
1121,239900.0,235027.84,9570.944
1122,278300.0,300998.0,9324.443
1123,61800.0,91361.2,9941.864
1124,170800.0,188632.58,8929.194
1125,372800.0,406630.06,28614.92
1126,293800.0,241446.42,7625.639
1127,209200.0,206767.1,5231.469
1128,184900.0,194861.42,9442.802
1129,113700.0,105072.11,13763.801
1130,281300.0,218248.55,18416.947
1131,199200.0,218636.45,4717.4614
1132,126500.0,164493.84,12593.126
1133,67500.0,142640.05,16531.02
1134,248400.0,252126.75,6268.8237
1135,247100.0,299333.28,11778.503
1136,500001.0,442578.6,21145.514
1137,229100.0,226227.2,9419.925
1138,314900.0,305192.8,17834.781
1139,262000.0,244745.2,11874.487
1140,179500.0,224031.9,14419.592
1141,86000.0,114612.625,8881.328
1142,83500.0,170229.98,11165.617
1143,209100.0,229915.34,8432.961
1144,241700.0,250467.88,12874.816
1145,148300.0,198350.7,4616.842
1146,170200.0,202136.56,5630.7715
1147,168900.0,176891.73,10064.583
1148,164600.0,200555.28,7962.105
1149,111000.0,172021.17,5586.3545
1150,88300.0,81772.04,14361.855
1151,195100.0,232146.62,5775.9907
1152,183200.0,211247.55,7618.608
1153,214300.0,294844.7,19800.463
1154,221100.0,225893.1,6827.33
1155,86200.0,146541.03,11822.338
1156,160400.0,160551.95,7039.0234
1157,118200.0,132637.45,7486.138
1158,136300.0,191455.97,6996.93
1159,139100.0,117375.85,7497.8413
1160,424400.0,367942.44,24234.057
1161,198900.0,160723.22,4800.84
1162,93600.0,121019.734,8129.198
1163,500000.0,332781.44,29637.164
1164,77500.0,107424.3,9435.306
1165,290800.0,241602.2,12825.468
1166,120000.0,123410.6,8942.914
1167,279900.0,234265.5,10754.622
1168,151500.0,171007.4,10260.826
1169,500001.0,159335.88,12837.452
1170,148700.0,122535.48,11688.543
1171,148900.0,182986.3,5558.288
1172,67300.0,91593.6,14751.991
1173,66100.0,90160.86,14042.058
1174,221300.0,246668.42,11515.679
1175,80400.0,121902.914,13783.9375
1176,73400.0,86701.984,12682.31
1177,294900.0,330144.2,20025.195
1178,162500.0,185651.2,6734.2056
1179,92800.0,135046.39,12271.328
1180,173600.0,231353.75,5119.007
1181,69100.0,79743.88,14792.644
1182,220200.0,279631.4,14582.909
1183,293800.0,271902.94,21063.016
1184,167400.0,314301.38,17217.047
1185,236800.0,180096.84,6702.6035
1186,125300.0,171705.16,8387.768
1187,474300.0,443185.7,33347.29
1188,162500.0,124820.05,10391.964
1189,158700.0,177050.58,5658.653
1190,153100.0,128454.95,16438.906
1191,273000.0,268173.9,13292.816
1192,171400.0,194168.84,5957.7075
1193,451500.0,338832.4,14983.095
1194,166300.0,188850.34,12179.871
1195,213400.0,225615.34,7081.573
1196,120100.0,88959.97,11109.477
1197,362500.0,268195.4,7268.1333
1198,439200.0,329534.28,18813.742
1199,187500.0,212203.38,6964.6216
1200,72100.0,135552.75,9697.555
1201,300000.0,215565.6,16538.209
1202,215300.0,179635.9,11031.584
1203,500001.0,427806.4,18366.902
1204,252000.0,234153.4,8216.121
1205,351800.0,293830.94,8518.481
1206,240000.0,248834.72,9906.658
1207,90000.0,154216.33,14167.832
1208,98500.0,108895.04,7105.7437
1209,210900.0,168281.4,6140.9243
1210,500001.0,441993.2,21633.729
1211,95300.0,105863.375,7376.6133
1212,137500.0,209566.4,13824.105
1213,107800.0,101630.29,9982.682
1214,500001.0,452433.4,23652.799
1215,335300.0,294149.5,10919.26
1216,124700.0,170710.78,11110.617
1217,167200.0,166080.72,7400.1006
1218,500001.0,418921.5,11494.537
1219,120600.0,183948.72,8778.434
1220,123100.0,118479.0,7522.922
1221,127600.0,196768.4,8270.607
1222,149000.0,151576.12,8457.948
1223,176600.0,263745.3,11923.613
1224,164400.0,201210.11,7011.547
1225,156800.0,171345.47,5205.739
1226,159700.0,181581.12,8921.97
1227,267100.0,217954.84,4705.687
1228,225000.0,169163.17,7020.6533
1229,107200.0,111760.4,11521.149
1230,356100.0,355382.78,25464.117
1231,138200.0,158661.06,10723.851
1232,301000.0,259375.1,11849.93
1233,149500.0,129208.836,7843.672
1234,367400.0,257906.45,10312.251
1235,262000.0,312726.12,8773.599
1236,270700.0,220521.53,10472.401
1237,181800.0,172544.9,16786.23
1238,71300.0,172747.03,11049.799
1239,68400.0,106545.31,14043.674
1240,500001.0,303299.0,32794.137
1241,151000.0,225549.0,7982.5283
1242,180900.0,185438.38,6154.391
1243,239000.0,236036.8,11290.144
1244,218600.0,257852.72,5394.999
1245,241700.0,215938.97,9240.403
1246,178100.0,161207.08,7749.824
1247,214300.0,130407.95,5855.824
1248,194000.0,274539.56,11352.374
1249,131100.0,149561.33,10262.741
1250,164200.0,210060.66,14816.42
1251,161800.0,245420.25,4187.077
1252,115600.0,125918.77,8578.986
1253,440000.0,287752.4,12691.596
1254,120800.0,149718.67,14058.219
1255,63900.0,100898.87,11816.765
1256,111600.0,124994.7,9632.546
1257,283500.0,209051.62,9263.218
1258,69400.0,101740.58,10369.687
1259,439300.0,302963.7,19141.832
1260,233300.0,289061.72,11899.643
1261,118600.0,146854.66,11987.289
1262,148100.0,223264.2,8968.808
1263,450000.0,224465.16,28347.807
1264,335600.0,313712.34,8777.709
1265,109200.0,117541.27,7767.445
1266,157200.0,186722.7,6794.981
1267,500001.0,476192.84,31199.734
1268,119200.0,145671.22,13271.505
1269,75000.0,89690.04,10168.852
1270,103400.0,92431.445,14631.181
1271,285600.0,268882.56,16426.068
1272,132300.0,134915.6,18472.994
1273,270300.0,200748.78,4722.733
1274,173700.0,202475.22,11280.408
1275,228600.0,234203.97,5561.4478
1276,149700.0,188287.47,13397.98
1277,339100.0,213589.5,7574.283
1278,238000.0,209145.84,11836.089
1279,60000.0,167356.25,13851.301
1280,117700.0,133017.9,6278.319
1281,71200.0,113167.42,11474.115
1282,213200.0,129847.375,8020.4546
1283,236300.0,216521.08,7416.1143
1284,181500.0,197676.02,5706.3105
1285,60800.0,93218.55,9009.91
1286,330700.0,363339.16,21651.822
1287,232500.0,245008.47,15476.316
1288,398600.0,360093.16,13924.142
1289,160400.0,197891.38,8215.519
1290,166500.0,221974.62,7566.946
1291,147900.0,137645.86,4951.8237
1292,151300.0,211962.45,7820.3584
1293,176600.0,232832.5,9637.406
1294,332600.0,230941.12,9750.472
1295,169100.0,203835.23,6640.3765
1296,59800.0,78192.58,15761.845
1297,350000.0,298959.8,11431.98
1298,110200.0,139527.84,8646.329
1299,102100.0,139037.55,12313.536
1300,386500.0,323058.94,20127.27
1301,187500.0,273416.56,22831.365
1302,160800.0,204423.58,10072.8125
1303,271600.0,292015.94,22557.79
1304,104800.0,148862.6,13211.074
1305,57400.0,73931.414,18465.656
1306,163400.0,176273.25,11378.891
1307,171800.0,189836.97,10286.728
1308,175700.0,247538.45,9812.724
1309,287500.0,180681.05,9061.803
1310,210700.0,272317.84,8804.027
1311,500001.0,315632.88,23430.69
1312,216800.0,230646.62,4924.403
1313,122500.0,149563.81,17006.482
1314,458300.0,217544.03,12798.657
1315,106000.0,122975.0,10329.59
1316,133900.0,148705.7,5396.118
1317,168800.0,292933.4,11827.3545
1318,148900.0,167863.53,11881.474
1319,234500.0,241815.62,7752.66
1320,233000.0,250217.9,9095.497
1321,301100.0,224891.25,7017.466
1322,450400.0,429314.9,16801.842
1323,112500.0,199297.97,9064.778
1324,81300.0,185779.17,11424.615
1325,190000.0,223088.05,5494.368
1326,466700.0,397523.34,49475.63
1327,90600.0,100154.14,11511.234
1328,239500.0,230446.66,13811.852
1329,93100.0,150841.12,11371.324
1330,82700.0,106437.48,9152.362
1331,121700.0,122901.27,6890.5
1332,92300.0,116071.44,11393.257
1333,67700.0,116627.4,23374.652
1334,92700.0,119461.98,8706.738
1335,80300.0,101486.98,9451.846
1336,182900.0,212872.25,8762.182
1337,160800.0,216371.05,3692.999
1338,68600.0,118172.69,22078.537
1339,129700.0,187962.89,13884.163
1340,362800.0,353534.4,16357.397
1341,500001.0,335473.2,27755.406
1342,126600.0,119500.77,9097.487
1343,192200.0,240951.83,5421.7104
1344,194100.0,262389.7,18654.598
1345,135400.0,151904.6,8462.69
1346,213200.0,225056.42,9897.035
1347,453800.0,432439.3,15187.553
1348,54300.0,78416.914,16272.203
1349,161200.0,213856.16,9736.333
1350,211800.0,245552.3,15917.955
1351,72200.0,91887.46,12090.6
1352,349200.0,369950.56,26266.373
1353,257100.0,194025.58,9389.986
1354,275000.0,244526.66,10815.994
1355,59000.0,135068.0,15794.17
1356,238300.0,210577.22,5112.414
1357,195400.0,215600.16,4906.353
1358,307400.0,198149.28,12814.376
1359,165500.0,185521.39,9797.881
1360,92600.0,131641.83,10290.668
1361,172100.0,166189.34,6045.2876
1362,342200.0,296427.3,21437.3
1363,87500.0,144006.3,5820.673
1364,335000.0,255784.66,10862.596
1365,137500.0,271463.7,15653.46
1366,176100.0,232879.75,9682.899
1367,89400.0,114849.6,8248.902
1368,158500.0,153865.33,10024.311
1369,92700.0,127450.67,13837.177
1370,213400.0,214108.16,7001.534
1371,112500.0,117723.625,8005.8433
1372,171300.0,146641.22,11220.609
1373,290800.0,228220.7,14644.833
1374,161800.0,192829.75,8069.5483
1375,214600.0,164014.47,8562.894
1376,216500.0,194132.7,6146.1064
1377,70600.0,94107.016,13939.956
1378,221800.0,230529.5,5703.2705
1379,275000.0,258155.84,18413.293
1380,98400.0,125114.54,14610.332
1381,98600.0,120229.375,12550.832
1382,76800.0,118370.234,15525.217
1383,281800.0,298374.0,18432.553
1384,259600.0,270503.0,8418.461
1385,387700.0,377000.0,28226.908
1386,79700.0,95949.86,12795.497
1387,227800.0,191136.62,5997.801
1388,84700.0,114543.77,9208.357
1389,175000.0,190983.9,12521.334
1390,205200.0,238598.66,5071.983
1391,332900.0,322317.06,14058.755
1392,292900.0,232379.16,11505.703
1393,162500.0,170813.97,7409.085
1394,262500.0,289034.78,11770.067
1395,175000.0,278979.5,36285.664
1396,150000.0,186416.55,8676.579
1397,276300.0,227077.16,12736.335
1398,127200.0,205909.53,10786.09
1399,256000.0,275965.8,7570.7676
1400,156600.0,209248.72,8861.83
1401,500001.0,462473.6,28618.025
1402,100000.0,128274.98,9420.672
1403,121400.0,165341.83,10865.715
1404,283200.0,326134.5,18671.682
1405,107600.0,103082.86,8705.212
1406,341800.0,376898.84,13026.957
1407,69800.0,125157.02,10862.807
1408,378000.0,242756.45,8856.76
1409,500001.0,340232.25,27449.213
1410,397500.0,367704.66,17851.578
1411,500001.0,332051.56,42598.387
1412,86800.0,104190.11,8425.724
1413,500001.0,473565.7,33411.312
1414,500001.0,441500.06,39881.438
1415,350000.0,328766.3,22149.164
1416,500001.0,463301.5,29579.63
1417,333700.0,224797.55,6168.352
1418,159400.0,151753.84,6089.462
1419,62700.0,119134.375,13678.958
1420,61500.0,85693.24,12387.046
1421,185200.0,162428.53,8202.697
1422,80000.0,107021.42,13033.477
1423,94000.0,177257.5,7554.2744
1424,165800.0,180855.19,6419.1655
1425,81100.0,93236.15,11191.54
1426,444100.0,446808.9,22106.254
1427,234100.0,206880.47,5350.3633
1428,101100.0,117034.19,7827.365
1429,439100.0,454647.7,28180.447
1430,337300.0,266443.72,10994.526
1431,500001.0,461204.2,27808.236
1432,71300.0,173656.0,8438.117
1433,180000.0,162009.12,9122.294
1434,250000.0,231481.95,16091.318
1435,118400.0,120624.375,7458.0483
1436,127200.0,132314.16,5883.1235
1437,181800.0,221705.34,5659.6694
1438,152700.0,146016.16,12379.735
1439,179100.0,206980.05,6930.419
1440,350400.0,383269.28,27540.037
1441,243800.0,192532.02,5908.7026
1442,93400.0,142799.05,13814.113
1443,159500.0,136734.88,6538.5435
1444,210400.0,207569.75,3903.3162
1445,185100.0,193595.67,13478.189
1446,65900.0,102315.05,9555.997
1447,96900.0,118961.05,10711.955
1448,77900.0,98158.484,10774.44
1449,466400.0,402990.34,28491.459
1450,158900.0,154453.1,13884.373
1451,500001.0,435748.2,31893.602
1452,179300.0,219287.34,4943.207
1453,267200.0,300644.2,12710.1455
1454,217800.0,218501.25,5702.2793
1455,143800.0,199786.19,5563.4824
1456,500001.0,452112.2,26569.645
1457,157800.0,226807.34,11953.412
1458,198500.0,118390.15,7453.947
1459,269700.0,246513.3,11254.546
1460,225800.0,270292.1,9637.19
1461,121400.0,144625.17,6431.76
1462,353300.0,328373.3,16788.377
1463,500001.0,427967.2,32858.516
1464,34600.0,89122.375,12729.004
1465,136100.0,207809.25,6649.7295
1466,344700.0,230778.12,10010.898
1467,500001.0,325537.1,35984.062
1468,175000.0,242566.84,21754.455
1469,146700.0,169258.19,10604.408
1470,141900.0,166245.25,5615.536
1471,331300.0,140297.0,7240.076
1472,127600.0,130830.33,7264.5806
1473,239900.0,215465.9,6024.3955
1474,408300.0,276447.9,23320.084
1475,223900.0,195079.53,4533.676
1476,500001.0,429794.3,27583.248
1477,174100.0,173150.38,7248.4346
1478,197600.0,191184.78,5956.9033
1479,103300.0,182207.8,8410.101
1480,254300.0,280613.4,27814.998
1481,132500.0,156163.6,12927.709
1482,215400.0,272559.94,9258.84
1483,103800.0,115876.65,7244.351
1484,500001.0,476360.16,37843.09
1485,184100.0,173703.8,4863.5137
1486,156900.0,172973.08,4936.0376
1487,500001.0,290331.9,29872.059
1488,179300.0,241234.05,8694.162
1489,81300.0,109937.54,12005.992
1490,350000.0,277847.8,26524.906
1491,116500.0,102782.77,9462.644
1492,198500.0,236958.66,8366.952
1493,128300.0,150518.17,7183.1953
1494,172400.0,195251.11,6205.082
1495,231900.0,255133.34,13574.056
1496,411200.0,402436.34,27541.27
1497,156300.0,199962.1,7380.6616
1498,376800.0,253493.58,15429.764
1499,132700.0,144627.62,6738.0254
1500,131200.0,219188.16,7121.5244
1501,258100.0,247136.55,5994.6724
1502,182100.0,233264.1,10528.074
1503,211600.0,222634.25,5277.2666
1504,89000.0,96667.97,11613.907
1505,473500.0,439475.06,30368.98
1506,70200.0,115718.734,10625.628
1507,114400.0,140138.16,11606.742
1508,113500.0,166795.05,5579.35
1509,354700.0,313088.22,16547.783
1510,168800.0,191968.16,8700.412
1511,261300.0,222207.95,6116.114
1512,253700.0,229870.4,6578.823
1513,223900.0,224596.84,10947.1
1514,251300.0,276040.4,9308.199
1515,136100.0,185029.97,7827.6445
1516,198200.0,248593.8,9740.066
1517,171900.0,119545.734,7027.096
1518,98100.0,171700.33,8033.005
1519,500001.0,415979.84,23682.678
1520,90400.0,131106.61,8931.607
1521,164300.0,196927.95,6343.8125
1522,70500.0,119588.15,9186.975
1523,150400.0,209225.06,7851.8164
1524,500001.0,456830.1,27744.146
1525,138700.0,154904.61,4968.022
1526,174800.0,212575.88,9454.978
1527,86200.0,106398.02,6369.0107
1528,254000.0,231848.7,4812.303
1529,175000.0,181673.42,6304.1997
1530,104900.0,160204.47,10087.564
1531,500001.0,275680.44,15820.543
1532,122400.0,161349.95,9790.121
1533,131100.0,137138.28,8570.988
1534,500001.0,471880.4,32897.953
1535,159900.0,226945.66,10396.315
1536,500001.0,457644.9,28879.488
1537,221300.0,193973.22,8531.478
1538,248100.0,230530.3,7917.2705
1539,264000.0,218310.92,5416.0386
1540,221200.0,263216.88,5377.082
1541,238600.0,257546.75,8971.964
1542,130800.0,181632.03,11985.136
1543,261100.0,261755.9,9688.174
1544,406200.0,341506.7,16659.93
1545,222100.0,212335.47,11336.122
1546,171300.0,167551.8,5622.5547
1547,319700.0,228672.97,12287.327
1548,95900.0,153164.42,11582.639
1549,90300.0,177905.8,11543.528
1550,192200.0,181515.33,6653.473
1551,180400.0,204502.03,12557.59
1552,98700.0,133441.62,15603.513
1553,273100.0,206941.17,7928.627
1554,183800.0,234142.66,5316.6084
1555,138900.0,163196.14,8146.13
1556,225000.0,223745.6,7494.4053
1557,53000.0,91662.6,10763.575
1558,276200.0,267545.56,8629.729
1559,500001.0,438012.1,27147.26
1560,231800.0,129884.48,6484.029
1561,135400.0,190153.72,4179.572
1562,185400.0,131855.72,7642.5146
1563,156700.0,234164.84,13962.273
1564,127100.0,132766.84,7328.0684
1565,223700.0,226660.1,9935.915
1566,87500.0,305348.3,14188.149
1567,168700.0,169825.66,9645.593
1568,220800.0,206394.95,5828.9243
1569,58400.0,117770.52,17414.14
1570,121900.0,132981.5,7297.0557
1571,244800.0,262308.8,9311.566
1572,90000.0,100591.86,11764.1875
1573,310000.0,188807.16,6262.2485
1574,280000.0,219183.72,13906.489
1575,258300.0,212319.2,9971.804
1576,116700.0,158739.62,13182.867
1577,240300.0,272539.47,13700.416
1578,59600.0,90165.06,15059.684
1579,166300.0,143069.92,7570.368
1580,500001.0,348603.4,29068.793
1581,331200.0,310622.88,8142.6416
1582,309000.0,362809.53,16806.39
1583,184400.0,165027.92,7212.7236
1584,147900.0,157310.5,11766.258
1585,246900.0,212377.05,7515.018
1586,261500.0,266554.8,19959.96
1587,217500.0,157525.78,4915.258
1588,169000.0,188362.88,5000.41
1589,167700.0,173494.0,9341.617
1590,154500.0,183997.92,7351.764
